vehicle_id,condition,model,engine_type,engine_cc,weight_kg,vehicle_class,drivetrain,manufacture_year,service_date,season,ambient_temp,vehicle_age,mileage,avg_daily_km,driving_style,diligence,missed_services,service_type,failure_occurred,failure_type,failure_severity,parts_replaced,service_cost
V426,99.84464,X-Trail,I4,2500,1650,SUV,AWD,2009,2015-01-17,Winter,16.4,6,118512,53.7,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.1
V426,99.38964,X-Trail,I4,2500,1650,SUV,AWD,2009,2015-07-22,Summer,47.9,6,128500,53.7,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.1
V426,98.56721999999999,X-Trail,I4,2500,1650,SUV,AWD,2009,2016-01-04,Winter,24.5,7,137414,53.7,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.1
V426,100.0,X-Trail,I4,2500,1650,SUV,AWD,2009,2016-07-20,Summer,43.1,7,148046,53.7,Aggressive,Diligent,0,Corrective,1,Tire Wear,Low,Tire,48.8
V426,98.4912,X-Trail,I4,2500,1650,SUV,AWD,2009,2017-01-02,Winter,22.3,8,156960,53.7,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.4
V426,96.70532000000001,X-Trail,I4,2500,1650,SUV,AWD,2009,2017-06-23,Summer,36.2,8,166196,53.7,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.1
V426,99.49565000000001,X-Trail,I4,2500,1650,SUV,AWD,2009,2018-01-10,Winter,20.1,9,176989,53.7,Aggressive,Diligent,0,Emergency,1,Radiator Leak,Medium,Radiator,87.7
V426,100.0,X-Trail,I4,2500,1650,SUV,AWD,2009,2018-06-30,Summer,46.9,9,186171,53.7,Aggressive,Diligent,0,Corrective,1,Shock Absorber Wear,Medium,Shock Absorber,81.6
V426,100.0,X-Trail,I4,2500,1650,SUV,AWD,2009,2019-01-15,Winter,21.4,10,196857,53.7,Aggressive,Diligent,0,Emergency,1,Shock Absorber Wear,Medium,Shock Absorber,78.3
V426,96.82528,X-Trail,I4,2500,1650,SUV,AWD,2009,2019-07-01,Summer,42.7,10,205824,53.7,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.5
V426,93.36382,X-Trail,I4,2500,1650,SUV,AWD,2009,2019-12-26,Winter,22.3,10,215382,53.7,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.3
V426,89.48502,X-Trail,I4,2500,1650,SUV,AWD,2009,2020-07-10,Summer,46.5,11,225960,53.7,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.6
V426,85.20013,X-Trail,I4,2500,1650,SUV,AWD,2009,2021-01-16,Winter,23.7,12,236163,53.7,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.6
V426,80.64782,X-Trail,I4,2500,1650,SUV,AWD,2009,2021-07-01,Summer,42.8,12,245077,53.7,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.7
V426,80.82325999999999,X-Trail,I4,2500,1650,SUV,AWD,2009,2021-12-17,Winter,33.1,12,254152,53.7,Aggressive,Diligent,0,Corrective,1,Oil Leak,Low,"Oil Seal,Gasket",57.2
V426,75.59906,X-Trail,I4,2500,1650,SUV,AWD,2009,2022-06-21,Summer,43.4,13,264140,53.7,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.4
V426,70.10744,X-Trail,I4,2500,1650,SUV,AWD,2009,2022-12-04,Winter,21.2,13,273054,53.7,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.5
V426,64.24035999999998,X-Trail,I4,2500,1650,SUV,AWD,2009,2023-05-24,Spring,35.0,14,282236,53.7,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.3
V426,63.10585999999998,X-Trail,I4,2500,1650,SUV,AWD,2009,2023-11-06,Autumn,29.4,14,291150,53.7,Aggressive,Diligent,0,Corrective,1,Battery Failure,Medium,Battery,44.8
V426,56.57171999999998,X-Trail,I4,2500,1650,SUV,AWD,2009,2024-05-10,Spring,33.4,15,301138,53.7,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.1
V426,54.74276999999998,X-Trail,I4,2500,1650,SUV,AWD,2009,2024-11-09,Autumn,28.8,15,310965,53.7,Aggressive,Diligent,0,Corrective,1,Brake Pad Wear,Low,Brake Pads,39.8
V426,47.53511999999998,X-Trail,I4,2500,1650,SUV,AWD,2009,2025-05-01,Spring,25.8,16,320255,53.7,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.6
V426,45.05683999999998,X-Trail,I4,2500,1650,SUV,AWD,2009,2025-10-16,Autumn,35.6,16,329276,53.7,Aggressive,Diligent,0,Corrective,1,Brake Disc Warp,Medium,Brake Disc,40.7
V426,42.18536999999998,X-Trail,I4,2500,1650,SUV,AWD,2009,2026-04-16,Spring,39.1,17,339049,53.7,Aggressive,Diligent,0,Emergency,1,Control Arm Failure,Medium,Control Arm,76.6
V427,100.0,Patrol,V6,4000,2600,SUV,AWD,2016,2016-07-01,Summer,42.4,0,5532,30.4,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.3
V427,98.16988,Patrol,V6,4000,2600,SUV,AWD,2016,2016-12-28,Winter,18.3,0,11004,30.4,Calm,Irresponsible,1,Skipped,0,None,None,None,0.0
V427,100.0,Patrol,V6,4000,2600,SUV,AWD,2016,2017-06-12,Summer,35.8,1,16050,30.4,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.0
V427,100.0,Patrol,V6,4000,2600,SUV,AWD,2016,2017-12-13,Winter,22.5,1,21643,30.4,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.1
V427,100.0,Patrol,V6,4000,2600,SUV,AWD,2016,2018-06-16,Summer,45.0,2,27267,30.4,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.5
V427,97.32149,Patrol,V6,4000,2600,SUV,AWD,2016,2018-12-09,Winter,22.0,2,32617,30.4,Calm,Irresponsible,1,Skipped,0,None,None,None,0.0
V427,99.85968,Patrol,V6,4000,2600,SUV,AWD,2016,2019-06-28,Summer,43.6,3,38727,30.4,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.3
V427,100.0,Patrol,V6,4000,2600,SUV,AWD,2016,2019-12-13,Winter,23.0,3,43834,30.4,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.7
V427,96.6336,Patrol,V6,4000,2600,SUV,AWD,2016,2020-05-27,Spring,28.4,4,48880,30.4,Calm,Irresponsible,1,Skipped,0,None,None,None,0.0
V427,93.07477999999999,Patrol,V6,4000,2600,SUV,AWD,2016,2020-12-24,Winter,16.2,4,55294,30.4,Calm,Irresponsible,2,Skipped,0,None,None,None,0.0
V427,94.76274999999998,Patrol,V6,4000,2600,SUV,AWD,2016,2021-06-10,Summer,44.7,5,60401,30.4,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.1
V427,90.77926999999998,Patrol,V6,4000,2600,SUV,AWD,2016,2021-12-15,Winter,20.3,5,66116,30.4,Calm,Irresponsible,1,Skipped,0,None,None,None,0.0
V427,92.03345999999999,Patrol,V6,4000,2600,SUV,AWD,2016,2022-06-11,Summer,40.6,6,71527,30.4,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.7
V427,93.11802999999999,Patrol,V6,4000,2600,SUV,AWD,2016,2022-12-14,Winter,20.5,6,77181,30.4,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.4
V427,93.92385999999999,Patrol,V6,4000,2600,SUV,AWD,2016,2023-06-28,Summer,47.8,7,83139,30.4,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.4
V427,94.57101999999999,Patrol,V6,4000,2600,SUV,AWD,2016,2023-12-19,Winter,22.4,7,88428,30.4,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.6
V427,94.93670999999999,Patrol,V6,4000,2600,SUV,AWD,2016,2024-07-05,Summer,44.7,8,94477,30.4,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.1
V427,95.14555999999999,Patrol,V6,4000,2600,SUV,AWD,2016,2024-12-24,Winter,22.2,8,99705,30.4,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.7
V427,95.09936999999998,Patrol,V6,4000,2600,SUV,AWD,2016,2025-06-12,Summer,38.1,9,104873,30.4,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.6
V427,94.88265999999997,Patrol,V6,4000,2600,SUV,AWD,2016,2025-12-16,Winter,13.6,9,110557,30.4,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.9
V427,99.38720999999997,Patrol,V6,4000,2600,SUV,AWD,2016,2026-06-30,Summer,46.7,10,116515,30.4,Calm,Irresponsible,0,Corrective,1,Oil Leak,Low,"Oil Seal,Gasket",54.9
V428,100.0,Sunny,I4,1500,1050,Sedan,FWD,2018,2018-06-16,Summer,39.1,0,7785,46.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.5
V428,100.0,Sunny,I4,1500,1050,Sedan,FWD,2018,2018-12-03,Winter,27.2,0,15758,46.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.1
V428,100.0,Sunny,I4,1500,1050,Sedan,FWD,2018,2019-06-05,Summer,46.3,1,24387,46.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.0
V428,100.0,Sunny,I4,1500,1050,Sedan,FWD,2018,2019-12-08,Winter,19.2,1,33110,46.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.6
V428,100.0,Sunny,I4,1500,1050,Sedan,FWD,2018,2020-07-03,Summer,42.1,2,42865,46.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.5
V428,100.0,Sunny,I4,1500,1050,Sedan,FWD,2018,2020-12-16,Winter,22.9,2,50650,46.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.7
V428,100.0,Sunny,I4,1500,1050,Sedan,FWD,2018,2021-05-31,Spring,33.7,3,58435,46.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.7
V428,100.0,Sunny,I4,1500,1050,Sedan,FWD,2018,2021-11-30,Autumn,28.5,3,67017,46.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.0
V428,100.0,Sunny,I4,1500,1050,Sedan,FWD,2018,2022-05-29,Spring,31.5,4,75459,46.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.9
V428,100.0,Sunny,I4,1500,1050,Sedan,FWD,2018,2022-11-18,Autumn,41.5,4,83572,46.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.1
V428,100.0,Sunny,I4,1500,1050,Sedan,FWD,2018,2023-05-18,Spring,26.9,5,92060,46.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.1
V428,100.0,Sunny,I4,1500,1050,Sedan,FWD,2018,2023-12-05,Winter,23.1,5,101486,46.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.3
V428,100.0,Sunny,I4,1500,1050,Sedan,FWD,2018,2024-06-21,Summer,43.8,6,110819,46.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.8
V428,99.84188,Sunny,I4,1500,1050,Sedan,FWD,2018,2024-12-04,Winter,29.1,6,118604,46.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.7
V428,99.31364,Sunny,I4,1500,1050,Sedan,FWD,2018,2025-06-14,Summer,43.7,7,127608,46.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.5
V428,98.5223,Sunny,I4,1500,1050,Sedan,FWD,2018,2025-12-18,Winter,26.6,7,136378,46.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.4
V428,97.39741000000001,Sunny,I4,1500,1050,Sedan,FWD,2018,2026-06-02,Summer,33.6,8,144163,46.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.2
V429,100.0,Sunny,I4,1500,1050,Sedan,FWD,2013,2013-07-15,Summer,36.7,0,9867,50.6,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.7
V429,100.0,Sunny,I4,1500,1050,Sedan,FWD,2013,2014-01-02,Winter,28.6,1,18519,50.6,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.3
V429,100.0,Sunny,I4,1500,1050,Sedan,FWD,2013,2014-06-27,Summer,36.2,1,27424,50.6,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.5
V429,100.0,Sunny,I4,1500,1050,Sedan,FWD,2013,2014-12-10,Winter,23.0,1,35823,50.6,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.7
V429,100.0,Sunny,I4,1500,1050,Sedan,FWD,2013,2015-06-12,Summer,38.6,2,45133,50.6,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.4
V429,100.0,Sunny,I4,1500,1050,Sedan,FWD,2013,2015-12-24,Winter,19.5,2,55000,50.6,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.0
V429,100.0,Sunny,I4,1500,1050,Sedan,FWD,2013,2016-06-13,Summer,47.6,3,63703,50.6,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.9
V429,100.0,Sunny,I4,1500,1050,Sedan,FWD,2013,2016-12-05,Winter,18.4,3,72558,50.6,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.5
V429,100.0,Sunny,I4,1500,1050,Sedan,FWD,2013,2017-06-10,Summer,41.6,4,82020,50.6,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.6
V429,100.0,Sunny,I4,1500,1050,Sedan,FWD,2013,2017-11-27,Autumn,36.1,4,90622,50.6,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.9
V429,100.0,Sunny,I4,1500,1050,Sedan,FWD,2013,2018-05-15,Spring,29.9,5,99173,50.6,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.0
V429,100.0,Sunny,I4,1500,1050,Sedan,FWD,2013,2018-11-04,Autumn,36.3,5,107926,50.6,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.8
V429,99.87077000000001,Sunny,I4,1500,1050,Sedan,FWD,2013,2019-05-15,Spring,29.2,6,117641,50.6,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.3
V429,99.43035000000002,Sunny,I4,1500,1050,Sedan,FWD,2013,2019-12-06,Winter,18.0,6,128014,50.6,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.1
V429,98.61366000000001,Sunny,I4,1500,1050,Sedan,FWD,2013,2020-06-05,Summer,49.9,7,137223,50.6,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.1
V429,97.54044,Sunny,I4,1500,1050,Sedan,FWD,2013,2020-11-21,Autumn,30.5,7,145774,50.6,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.2
V429,96.11525,Sunny,I4,1500,1050,Sedan,FWD,2013,2021-05-06,Spring,33.6,8,154173,50.6,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.3
V429,94.38193000000001,Sunny,I4,1500,1050,Sedan,FWD,2013,2021-11-25,Autumn,31.9,8,164444,50.6,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.9
V429,92.25716,Sunny,I4,1500,1050,Sedan,FWD,2013,2022-06-05,Summer,31.2,9,174159,50.6,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.0
V429,89.85309,Sunny,I4,1500,1050,Sedan,FWD,2013,2022-12-06,Winter,21.1,9,183469,50.6,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.4
V429,87.08187,Sunny,I4,1500,1050,Sedan,FWD,2013,2023-05-31,Spring,31.8,10,192374,50.6,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.4
V429,84.02678999999999,Sunny,I4,1500,1050,Sedan,FWD,2013,2023-12-04,Winter,16.7,10,201836,50.6,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.6
V429,80.61364999999999,Sunny,I4,1500,1050,Sedan,FWD,2013,2024-05-22,Spring,27.9,11,210438,50.6,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.9
V429,76.94398,Sunny,I4,1500,1050,Sedan,FWD,2013,2024-11-07,Autumn,33.6,11,218989,50.6,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.3
V429,72.91778,Sunny,I4,1500,1050,Sedan,FWD,2013,2025-04-25,Spring,31.7,12,227540,50.6,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.0
V429,68.60013,Sunny,I4,1500,1050,Sedan,FWD,2013,2025-11-03,Autumn,33.6,12,237255,50.6,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.8
V429,63.92594999999999,Sunny,I4,1500,1050,Sedan,FWD,2013,2026-04-21,Spring,32.4,13,245806,50.6,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.4
V430,98.37031,Sunny,I4,1500,1050,Sedan,FWD,2020,2020-07-12,Summer,44.0,0,4323,22.4,Calm,Irresponsible,1,Skipped,0,None,None,None,0.0
V430,96.62908,Sunny,I4,1500,1050,Sedan,FWD,2020,2020-12-25,Winter,17.5,0,8041,22.4,Calm,Irresponsible,2,Skipped,0,None,None,None,0.0
V430,94.65951000000001,Sunny,I4,1500,1050,Sedan,FWD,2020,2021-07-04,Summer,37.2,1,12319,22.4,Calm,Irresponsible,3,Skipped,0,None,None,None,0.0
V430,92.57303000000002,Sunny,I4,1500,1050,Sedan,FWD,2020,2021-12-25,Winter,25.6,1,16216,22.4,Calm,Irresponsible,4,Skipped,0,None,None,None,0.0
V430,99.26091000000001,Sunny,I4,1500,1050,Sedan,FWD,2020,2022-06-30,Summer,35.7,2,20404,22.4,Calm,Irresponsible,0,Corrective,1,Brake Disc Warp,Medium,Brake Disc,41.6
V430,100.0,Sunny,I4,1500,1050,Sedan,FWD,2020,2022-12-13,Winter,20.2,2,24122,22.4,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.9
V430,100.0,Sunny,I4,1500,1050,Sedan,FWD,2020,2023-06-29,Summer,40.1,3,28557,22.4,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.4
V430,100.0,Sunny,I4,1500,1050,Sedan,FWD,2020,2024-01-04,Winter,18.2,4,32790,22.4,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.6
V430,100.0,Sunny,I4,1500,1050,Sedan,FWD,2020,2024-07-11,Summer,42.7,4,37023,22.4,Calm,Irresponsible,0,Corrective,1,Battery Failure,Medium,Battery,47.6
V430,100.0,Sunny,I4,1500,1050,Sedan,FWD,2020,2025-01-06,Winter,19.4,5,41032,22.4,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.3
V430,100.0,Sunny,I4,1500,1050,Sedan,FWD,2020,2025-07-09,Summer,35.4,5,45153,22.4,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.1
V430,100.0,Sunny,I4,1500,1050,Sedan,FWD,2020,2026-01-03,Winter,23.3,6,49140,22.4,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.2
V430,100.0,Sunny,I4,1500,1050,Sedan,FWD,2020,2026-06-18,Summer,37.6,6,52858,22.4,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.0
V431,100.0,Altima,I4,2500,1450,Sedan,FWD,2008,2008-06-25,Summer,47.4,0,4963,28.2,Calm,Diligent,0,Emergency,1,Coolant Pump Failure,Medium,Coolant Pump,57.5
V431,100.0,Altima,I4,2500,1450,Sedan,FWD,2008,2008-12-21,Winter,17.1,0,10010,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.1
V431,100.0,Altima,I4,2500,1450,Sedan,FWD,2008,2009-06-22,Summer,41.7,1,15170,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.0
V431,100.0,Altima,I4,2500,1450,Sedan,FWD,2008,2009-12-27,Winter,25.1,1,20471,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.2
V431,100.0,Altima,I4,2500,1450,Sedan,FWD,2008,2010-06-15,Summer,43.0,2,25265,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.1
V431,100.0,Altima,I4,2500,1450,Sedan,FWD,2008,2010-12-26,Winter,17.4,2,30735,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.6
V431,100.0,Altima,I4,2500,1450,Sedan,FWD,2008,2011-07-07,Summer,40.2,3,36177,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.3
V431,100.0,Altima,I4,2500,1450,Sedan,FWD,2008,2011-12-25,Winter,19.6,3,40999,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.0
V431,100.0,Altima,I4,2500,1450,Sedan,FWD,2008,2012-07-07,Summer,45.8,4,46498,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.9
V431,100.0,Altima,I4,2500,1450,Sedan,FWD,2008,2013-01-30,Winter,21.6,5,52335,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.3
V431,100.0,Altima,I4,2500,1450,Sedan,FWD,2008,2013-07-27,Summer,42.2,5,57354,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.6
V431,100.0,Altima,I4,2500,1450,Sedan,FWD,2008,2014-01-19,Winter,24.3,6,62317,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.7
V431,100.0,Altima,I4,2500,1450,Sedan,FWD,2008,2014-07-23,Summer,40.1,6,67534,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.1
V431,100.0,Altima,I4,2500,1450,Sedan,FWD,2008,2015-01-17,Winter,18.4,7,72553,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.4
V431,100.0,Altima,I4,2500,1450,Sedan,FWD,2008,2015-07-30,Summer,48.2,7,78023,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.8
V431,100.0,Altima,I4,2500,1450,Sedan,FWD,2008,2016-01-12,Winter,20.8,8,82704,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.9
V431,100.0,Altima,I4,2500,1450,Sedan,FWD,2008,2016-07-25,Summer,51.9,8,88203,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.7
V431,100.0,Altima,I4,2500,1450,Sedan,FWD,2008,2017-01-20,Winter,20.7,9,93250,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.0
V431,100.0,Altima,I4,2500,1450,Sedan,FWD,2008,2017-07-29,Summer,36.1,9,98608,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.6
V431,99.89371,Altima,I4,2500,1450,Sedan,FWD,2008,2018-01-20,Winter,26.6,10,103543,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.8
V431,99.63685,Altima,I4,2500,1450,Sedan,FWD,2008,2018-07-17,Summer,40.0,10,108562,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.0
V431,99.11925,Altima,I4,2500,1450,Sedan,FWD,2008,2019-01-23,Winter,23.0,11,113920,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.2
V431,98.45699,Altima,I4,2500,1450,Sedan,FWD,2008,2019-07-13,Summer,46.1,11,118742,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.8
V431,97.6543,Altima,I4,2500,1450,Sedan,FWD,2008,2019-12-26,Winter,14.2,11,123423,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.6
V431,96.60611,Altima,I4,2500,1450,Sedan,FWD,2008,2020-06-15,Summer,41.9,12,128273,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.9
V431,95.27942,Altima,I4,2500,1450,Sedan,FWD,2008,2021-01-12,Winter,17.3,13,134223,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.4
V431,93.81230000000001,Altima,I4,2500,1450,Sedan,FWD,2008,2021-06-27,Summer,36.9,13,138904,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.8
V431,92.07262,Altima,I4,2500,1450,Sedan,FWD,2008,2022-01-17,Winter,18.5,14,144656,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.8
V431,90.18320999999999,Altima,I4,2500,1450,Sedan,FWD,2008,2022-07-13,Summer,38.6,14,149647,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.3
V431,88.04068,Altima,I4,2500,1450,Sedan,FWD,2008,2023-01-10,Winter,30.3,15,154751,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.4
V431,85.75771999999999,Altima,I4,2500,1450,Sedan,FWD,2008,2023-06-25,Summer,44.2,15,159432,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.1
V431,83.31824999999999,Altima,I4,2500,1450,Sedan,FWD,2008,2023-12-27,Winter,19.2,15,164649,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.4
V431,80.63244,Altima,I4,2500,1450,Sedan,FWD,2008,2024-06-17,Summer,39.2,16,169527,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.2
V431,77.66813,Altima,I4,2500,1450,Sedan,FWD,2008,2025-01-14,Winter,23.7,17,175477,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.7
V431,74.56339,Altima,I4,2500,1450,Sedan,FWD,2008,2025-06-29,Summer,41.0,17,180158,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.3
V431,71.19962,Altima,I4,2500,1450,Sedan,FWD,2008,2026-01-03,Winter,19.2,18,185459,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.3
V431,67.69542,Altima,I4,2500,1450,Sedan,FWD,2008,2026-06-18,Summer,50.4,18,190140,28.2,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.1
